txHash;EtherscanUrl;txType;creditAmount;creditAsset;debitAmount;debitAsset;Memo;creditAccount;debitAccount;txFeeAsset;txFeeAmount;txFeeAccount;dateTime;timestamp
0x6eb86e13758e49f9d8c1d8e7fb0017e1083ad07b5b7a658878c855c241900901;https://etherscan.io/tx/0x6eb86e13758e49f9d8c1d8e7fb0017e1083ad07b5b7a658878c855c241900901;Withdrawl;52,913388079831606;UNI-V2;52,913388079831606;UNI-V2;Withdrawal 52.913388079831606 UNI-V2 To SushiSwap: MasterChef LP Staking Pool;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0xc2edad668740f1aa35e4d8f227fb8e17dca888cd (SushiSwap: MasterChef LP Staking Pool);Ether;0,030304449;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-04T13:51:26Z;1599216686
0x6eb86e13758e49f9d8c1d8e7fb0017e1083ad07b5b7a658878c855c241900901;https://etherscan.io/tx/0x6eb86e13758e49f9d8c1d8e7fb0017e1083ad07b5b7a658878c855c241900901;Deposit;7,278914726949809;SUSHI;7,278914726949809;SUSHI;Deposit 7.278914726949809 SUSHI From SushiSwap: MasterChef LP Staking Pool;0xc2edad668740f1aa35e4d8f227fb8e17dca888cd (SushiSwap: MasterChef LP Staking Pool);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-04T13:51:26Z;1599216686
0x3e6e27e99d0697aa1815e07150699789ce25f8ec51c6ff05882df5a7536e97c8;https://etherscan.io/tx/0x3e6e27e99d0697aa1815e07150699789ce25f8ec51c6ff05882df5a7536e97c8;Deposit;658,6579418231731;SUSHI;658,6579418231731;SUSHI;Deposit 658.6579418231731 SUSHI From SushiSwap: MasterChef LP Staking Pool;0xc2edad668740f1aa35e4d8f227fb8e17dca888cd (SushiSwap: MasterChef LP Staking Pool);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,00552616;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-07T14:19:11Z;1599477551
0x6f74a7881d5d12a65f8b19d02a8f69a0b762acd426941a90b14d5510cea5a5b6;https://etherscan.io/tx/0x6f74a7881d5d12a65f8b19d02a8f69a0b762acd426941a90b14d5510cea5a5b6;Fee;0;;0;;Loss on fail transaction;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,010241952;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-12T18:12:48Z;1599923568
0x96ab5fb3984360775702c787b7662396fa1bf7b5255859c439439f3ef2481d60;https://etherscan.io/tx/0x96ab5fb3984360775702c787b7662396fa1bf7b5255859c439439f3ef2481d60;Fee;0;;0;;Loss on fail transaction;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,0109999;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-12T18:14:10Z;1599923650
0xac3de92481b8edf890c5e8d6e7e825c5cdfcd69f4a8e9335c610d33f621d19f9;https://etherscan.io/tx/0xac3de92481b8edf890c5e8d6e7e825c5cdfcd69f4a8e9335c610d33f621d19f9;Deposit;832,8320293593285;SUSHI;832,8320293593285;SUSHI;Deposit 832.8320293593285 SUSHI From SushiSwap: MasterChef LP Staking Pool;0xc2edad668740f1aa35e4d8f227fb8e17dca888cd (SushiSwap: MasterChef LP Staking Pool);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,012166561;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-12T18:27:10Z;1599924430
0xdfda4f439f7b0edda4b9d820f505c7f0f08e15cd919946ea3bac00dc76e00c6d;https://etherscan.io/tx/0xdfda4f439f7b0edda4b9d820f505c7f0f08e15cd919946ea3bac00dc76e00c6d;Fee;0;;0;;Approved  SUSHI For Trade On  Uniswap V2: Router 2;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,004485107;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-12T18:43:14Z;1599925394
0x6a30a8c731cf7dc39eb3572acea825ff4c82255f719a94343cea9e64f05b10bf;https://etherscan.io/tx/0x6a30a8c731cf7dc39eb3572acea825ff4c82255f719a94343cea9e64f05b10bf;Deposit;1,28815;Ether;1,28815;Ether;Withdraw 1.28815 Ether From  Binance;0x0681d8db095565fe8a346fa0277bffde9c0edbbf (Binance 4);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-12T18:45:07Z;1599925507
0x3cdfff583b0955cb086f87a905b6d1ab25b5dd7be70b155fd0445bdee9172e77;https://etherscan.io/tx/0x3cdfff583b0955cb086f87a905b6d1ab25b5dd7be70b155fd0445bdee9172e77;Withdrawl;1498,7689826410426;SUSHI;1498,7689826410426;SUSHI;Withdrawal 1498.7689826410426 SUSHI To Uniswap V2: SUSHI;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0xce84867c3c02b05dc570d0135103d3fb9cc19433 (Uniswap V2: SUSHI);Ether;0,0100697;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-12T18:52:24Z;1599925944
0x3cdfff583b0955cb086f87a905b6d1ab25b5dd7be70b155fd0445bdee9172e77;https://etherscan.io/tx/0x3cdfff583b0955cb086f87a905b6d1ab25b5dd7be70b155fd0445bdee9172e77;Deposit;9,739060184358754;Ether;9,739060184358754;Ether;Deposit  9.739060184358754 Ether From Uniswap V2: Router 2;0x7a250d5630b4cf539739df2c5dacb4c659f2488d (Uniswap V2: Router 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-12T18:52:24Z;1599925944
0x26526f3775e48cbceee85fb9f8155fd858a2413662f944bc0247db0d4724df9f;https://etherscan.io/tx/0x26526f3775e48cbceee85fb9f8155fd858a2413662f944bc0247db0d4724df9f;Deposit;1,27200994;Ether;1,27200994;Ether;Withdraw 1.27200994 Ether From  Binance;0x564286362092d8e7936f0549571a803b203aaced (Binance 3);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-12T23:13:09Z;1599941589
0xa630678290047715dd76a46ca8abb54fd0881d043730fed623e0048a6f82beb4;https://etherscan.io/tx/0xa630678290047715dd76a46ca8abb54fd0881d043730fed623e0048a6f82beb4;Deposit;40,05974;SUSHI;40,05974;SUSHI;Deposit 40.05974 SUSHI From 0xbf906e2a92c71b0033e523067f1ccac279785995;0xbf906e2a92c71b0033e523067f1ccac279785995;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-13T09:10:38Z;1599977438
0x75ca1450ee090ff4a74d936ceb19e5ad525be9fb519f28d2866297f4c4ddadec;https://etherscan.io/tx/0x75ca1450ee090ff4a74d936ceb19e5ad525be9fb519f28d2866297f4c4ddadec;Deposit;1,33214534;Ether;1,33214534;Ether;Withdraw 1.33214534 Ether From  Binance;0xd551234ae421e3bcba99a0da6d736074f22192ff (Binance 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-15T23:44:59Z;1600202699
0x7390d227f709322fe71d4623ffa91bcf8190cc02a6fbfc9761f34570d858d334;https://etherscan.io/tx/0x7390d227f709322fe71d4623ffa91bcf8190cc02a6fbfc9761f34570d858d334;Deposit;400,121255;UNI;400,121255;UNI;Deposit 400.121255 UNI From Uniswap: Token Distributor;0x090d4613473dee047c3f2706764f49e0821d256e (Uniswap: Token Distributor);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,0340437655962;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T12:35:03Z;1600421703
0xfae3cf346bf64dd71fdc5d6884f2003908056e9b5e772d207e576780328f7a54;https://etherscan.io/tx/0xfae3cf346bf64dd71fdc5d6884f2003908056e9b5e772d207e576780328f7a54;Fee;0;;0;;Approved  SLP For Trade On  SushiSwap: MasterChef LP Staking Pool;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,010334482;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T12:38:11Z;1600421891
0x8e4fe5e45f196d2e4d1109b28c6694e88312562e0b5728cd2c1611de4773072d;https://etherscan.io/tx/0x8e4fe5e45f196d2e4d1109b28c6694e88312562e0b5728cd2c1611de4773072d;Deposit;229,29899719098958;SUSHI;229,29899719098958;SUSHI;Deposit 229.29899719098958 SUSHI From SushiSwap: MasterChef LP Staking Pool;0xc2edad668740f1aa35e4d8f227fb8e17dca888cd (SushiSwap: MasterChef LP Staking Pool);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,0336052;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T13:30:34Z;1600425034
0x8e4fe5e45f196d2e4d1109b28c6694e88312562e0b5728cd2c1611de4773072d;https://etherscan.io/tx/0x8e4fe5e45f196d2e4d1109b28c6694e88312562e0b5728cd2c1611de4773072d;Deposit;252,62036748704966;SLP;252,62036748704966;SLP;Deposit 252.62036748704966 SLP From SushiSwap: MasterChef LP Staking Pool;0xc2edad668740f1aa35e4d8f227fb8e17dca888cd (SushiSwap: MasterChef LP Staking Pool);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-18T13:30:34Z;1600425034
0x3384084648e2a4372a27c9a8587ecb347fcd7fc8e1118180821e36701b69a29a;https://etherscan.io/tx/0x3384084648e2a4372a27c9a8587ecb347fcd7fc8e1118180821e36701b69a29a;Fee;0;;0;;;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,014409326;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T13:43:29Z;1600425809
0xf689483c853fbd899a598267788f6b2c6b0c1e28ffc401620d47b4f56bdcb3a5;https://etherscan.io/tx/0xf689483c853fbd899a598267788f6b2c6b0c1e28ffc401620d47b4f56bdcb3a5;Withdrawl;252,62036748704966;SLP;252,62036748704966;SLP;Withdrawal 252.62036748704966 SLP To 0x795065dcc9f64b5614c407a6efdc400da6221fb0;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0x795065dcc9f64b5614c407a6efdc400da6221fb0;Ether;0,05406115;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T14:04:00Z;1600427040
0xf689483c853fbd899a598267788f6b2c6b0c1e28ffc401620d47b4f56bdcb3a5;https://etherscan.io/tx/0xf689483c853fbd899a598267788f6b2c6b0c1e28ffc401620d47b4f56bdcb3a5;Deposit;4019,046722757623;SUSHI;4019,046722757623;SUSHI;Deposit 4019.046722757623 SUSHI From SushiSwap: Router;0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f (SushiSwap: Router);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-18T14:04:00Z;1600427040
0xf689483c853fbd899a598267788f6b2c6b0c1e28ffc401620d47b4f56bdcb3a5;https://etherscan.io/tx/0xf689483c853fbd899a598267788f6b2c6b0c1e28ffc401620d47b4f56bdcb3a5;Deposit;18,040481596796813;Ether;18,040481596796813;Ether;Deposit  18.040481596796813 Ether From SushiSwap: Router;0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f (SushiSwap: Router);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-18T14:04:00Z;1600427040
0x355ed8ada3de6245ff54982cb31b20bb491f5f3095f18b6d795d4f23c6ca11b4;https://etherscan.io/tx/0x355ed8ada3de6245ff54982cb31b20bb491f5f3095f18b6d795d4f23c6ca11b4;Fee;0;;0;;Approved  SUSHI For Trade On  SushiSwap: Router;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,008614958;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T14:13:49Z;1600427629
0x5124b54eed2ac12d36ba1e1834fd2f5815bf2849377c37c69db51a2ffe387d56;https://etherscan.io/tx/0x5124b54eed2ac12d36ba1e1834fd2f5815bf2849377c37c69db51a2ffe387d56;Fee;0;;0;;Loss on fail transaction;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,013823797862;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T14:17:08Z;1600427828
0x9b9bcd724873b3d20d635293451affceaa8e193ba4000765e0541d03625d2c02;https://etherscan.io/tx/0x9b9bcd724873b3d20d635293451affceaa8e193ba4000765e0541d03625d2c02;Deposit;235,71011773347587;UNI-V2;235,71011773347587;UNI-V2;Deposit 235.71011773347587 UNI-V2 From Zapper.Fi: Uniswap V2 Zap In;0x80c5e6908368cb9db503ba968d7ec5a565bfb389 (Zapper.Fi: Uniswap V2 Zap In);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,09072675;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T14:18:06Z;1600427886
0x9b9bcd724873b3d20d635293451affceaa8e193ba4000765e0541d03625d2c02;https://etherscan.io/tx/0x9b9bcd724873b3d20d635293451affceaa8e193ba4000765e0541d03625d2c02;Withdrawl;31;Ether;31;Ether;Withdrawal 31 Ether To Zapper.Fi: Uniswap V2 Zap In;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0x80c5e6908368cb9db503ba968d7ec5a565bfb389 (Zapper.Fi: Uniswap V2 Zap In);;0;;2020-09-18T14:18:06Z;1600427886
0x9b9bcd724873b3d20d635293451affceaa8e193ba4000765e0541d03625d2c02;https://etherscan.io/tx/0x9b9bcd724873b3d20d635293451affceaa8e193ba4000765e0541d03625d2c02;Deposit;0,000053065581881699;Ether;0,000053065581881699;Ether;Deposit  0.000053065581881699 Ether From Zapper.Fi: Uniswap V2 Zap In;0x80c5e6908368cb9db503ba968d7ec5a565bfb389 (Zapper.Fi: Uniswap V2 Zap In);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-18T14:18:06Z;1600427886
0x8a7a14757577fc2c2e4771902bc0e4f0dd3c278d626e8321a2fb95a09b359706;https://etherscan.io/tx/0x8a7a14757577fc2c2e4771902bc0e4f0dd3c278d626e8321a2fb95a09b359706;Fee;0;;0;;Approved  SLP For Trade On  SushiSwap: MasterChef LP Staking Pool;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,00586088203669;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T14:18:06Z;1600427886
0x1d87ebfa8cec676a61da916fc973f14423a888c831ebb06dcb364a7750c50fc1;https://etherscan.io/tx/0x1d87ebfa8cec676a61da916fc973f14423a888c831ebb06dcb364a7750c50fc1;Fee;0;;0;;Approved  UNI-V2 For Trade On  0xb60c12d2a4069d339f49943fc45df6785b436096;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,00779433606461;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T14:19:43Z;1600427983
0xcbdb03dc04fdd2c26fbab794bbd909ffc4788c3df6d03bb95d7aa50caf2e63ff;https://etherscan.io/tx/0xcbdb03dc04fdd2c26fbab794bbd909ffc4788c3df6d03bb95d7aa50caf2e63ff;Withdrawl;235,71011773347587;UNI-V2;235,71011773347587;UNI-V2;Withdrawal 235.71011773347587 UNI-V2 To 0xb60c12d2a4069d339f49943fc45df6785b436096;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0xb60c12d2a4069d339f49943fc45df6785b436096;Ether;0,037101792;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T14:20:44Z;1600428044
0x2ec4019ddad80d69b6cc74ea846cf04d9f91ef456b68241d2925b9adc7acf177;https://etherscan.io/tx/0x2ec4019ddad80d69b6cc74ea846cf04d9f91ef456b68241d2925b9adc7acf177;Fee;0;;0;;Loss on fail transaction;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,00717402;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T15:39:31Z;1600432771
0x3edf8395c89c3903bd625865462e1dc0d20b6170556d105b116e7506157a7372;https://etherscan.io/tx/0x3edf8395c89c3903bd625865462e1dc0d20b6170556d105b116e7506157a7372;Withdrawl;4288,405459948613;SUSHI;4288,405459948613;SUSHI;Withdrawal 4288.405459948613 SUSHI To Uniswap V2: SUSHI;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0xce84867c3c02b05dc570d0135103d3fb9cc19433 (Uniswap V2: SUSHI);Ether;0,037147803;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T15:51:13Z;1600433473
0x3edf8395c89c3903bd625865462e1dc0d20b6170556d105b116e7506157a7372;https://etherscan.io/tx/0x3edf8395c89c3903bd625865462e1dc0d20b6170556d105b116e7506157a7372;Deposit;1391,3005987881945;UNI;1391,3005987881945;UNI;Deposit 1391.3005987881945 UNI From Uniswap V2: UNI 30;0xd3d2e2692501a5c9ca623199d38826e513033a17 (Uniswap V2: UNI 30);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-18T15:51:13Z;1600433473
0x8a40f24b42d9df82988f488224661e5b0d863ab979fabbbf1e476cb41d4fb130;https://etherscan.io/tx/0x8a40f24b42d9df82988f488224661e5b0d863ab979fabbbf1e476cb41d4fb130;Deposit;1067,3269209033538;yDAI+y...;1067,3269209033538;yDAI+y...;Deposit 1067.3269209033538 yDAI+y... From Curve.fi: yCrv Gauge;0xfa712ee4788c042e2b7bb55e6cb8ec569c4530c1 (Curve.fi: yCrv Gauge);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,074719831186;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T23:21:19Z;1600460479
0x6f40d67505031a360255f93cc3015a0bd385cb7850891b54304671e0e8a6e225;https://etherscan.io/tx/0x6f40d67505031a360255f93cc3015a0bd385cb7850891b54304671e0e8a6e225;Fee;0;;0;;Approved  yDAI+yUSDC+yUSDT+yTUSD For Trade On  Curve.fi: y Deposit;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,011155458708;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T23:21:23Z;1600460483
0x97ece79373ada1524ec24f9213df593bbdbbceca7a41b8f11b88d6c558ade9d1;https://etherscan.io/tx/0x97ece79373ada1524ec24f9213df593bbdbbceca7a41b8f11b88d6c558ade9d1;Deposit;11,772113470984936;CRV;11,772113470984936;CRV;Deposit 11.772113470984936 CRV From 0x0000000000000000000000000000000000000000;0x0000000000000000000000000000000000000000;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,050766454062;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T23:21:33Z;1600460493
0x50b53cfba012e5351afe7029aa4ebb52696eb798da57c54174f71bd40e4d8370;https://etherscan.io/tx/0x50b53cfba012e5351afe7029aa4ebb52696eb798da57c54174f71bd40e4d8370;Fee;0;;0;;Loss on fail transaction;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,132444786328;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-18T23:23:35Z;1600460615
0xe86f8385f11ce3e77a3595448b8c8a0d8c4a5f4de5281417ae16cfda64a6ba0d;https://etherscan.io/tx/0xe86f8385f11ce3e77a3595448b8c8a0d8c4a5f4de5281417ae16cfda64a6ba0d;Fee;0;;0;;Approved  yDAI+yUSDC+yUSDT+yTUSD For Trade On  0x4bf331aa2bfb0869315fb81a350d109f4839f81b;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,00741147;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-19T00:30:28Z;1600464628
0x74643fbd73e5ec444d4dbd3d413a2860aa2130cd719982a343da67338fab137d;https://etherscan.io/tx/0x74643fbd73e5ec444d4dbd3d413a2860aa2130cd719982a343da67338fab137d;Withdrawl;1067,3269209033538;yDAI+y...;1067,3269209033538;yDAI+y...;Withdrawal 1067.3269209033538 yDAI+y... To Curve.fi: y Deposit;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0xbbc81d23ea2c3ec7e56d39296f0cbb648873a5d3 (Curve.fi: y Deposit);Ether;0,10112325372;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-20T00:44:38Z;1600551878
0x74643fbd73e5ec444d4dbd3d413a2860aa2130cd719982a343da67338fab137d;https://etherscan.io/tx/0x74643fbd73e5ec444d4dbd3d413a2860aa2130cd719982a343da67338fab137d;Deposit;1113,9887251059974;DAI;1113,9887251059974;DAI;Deposit 1113.9887251059974 DAI From Curve.fi: y Deposit;0xbbc81d23ea2c3ec7e56d39296f0cbb648873a5d3 (Curve.fi: y Deposit);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-20T00:44:38Z;1600551878
0x8988f01b0be70d5c5f645637ef2c3cbe7354513d4904867b0b70fa8330588841;https://etherscan.io/tx/0x8988f01b0be70d5c5f645637ef2c3cbe7354513d4904867b0b70fa8330588841;Deposit;1,24269828;Ether;1,24269828;Ether;Withdraw 1.24269828 Ether From  Binance;0xd551234ae421e3bcba99a0da6d736074f22192ff (Binance 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-20T11:25:47Z;1600590347
0xc14583fa03ff433ecd681b6de6e008df4517fda8cd7467548224b559688a65f9;https://etherscan.io/tx/0xc14583fa03ff433ecd681b6de6e008df4517fda8cd7467548224b559688a65f9;Deposit;1,41462559;Ether;1,41462559;Ether;Withdraw 1.41462559 Ether From  Binance;0xd551234ae421e3bcba99a0da6d736074f22192ff (Binance 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-23T11:43:41Z;1600850621
0xb602bae4dd7bce0af5876c8216d8db257bf22386ec921bd07122a39b46619186;https://etherscan.io/tx/0xb602bae4dd7bce0af5876c8216d8db257bf22386ec921bd07122a39b46619186;Deposit;1,41505316;Ether;1,41505316;Ether;Withdraw 1.41505316 Ether From  Binance;0xd551234ae421e3bcba99a0da6d736074f22192ff (Binance 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-23T11:52:44Z;1600851164
0x8113f143705d2129353a49647b201d14f6aa4a4d57540018a11b52ae79f2276e;https://etherscan.io/tx/0x8113f143705d2129353a49647b201d14f6aa4a4d57540018a11b52ae79f2276e;Deposit;663,2835438400094;MOON;663,2835438400094;MOON;Deposit 663.2835438400094 MOON From 0xb60c12d2a4069d339f49943fc45df6785b436096;0xb60c12d2a4069d339f49943fc45df6785b436096;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;Ether;0,009676918;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-23T14:10:30Z;1600859430
0x8113f143705d2129353a49647b201d14f6aa4a4d57540018a11b52ae79f2276e;https://etherscan.io/tx/0x8113f143705d2129353a49647b201d14f6aa4a4d57540018a11b52ae79f2276e;Deposit;235,71011773347587;UNI-V2;235,71011773347587;UNI-V2;Deposit 235.71011773347587 UNI-V2 From 0xb60c12d2a4069d339f49943fc45df6785b436096;0xb60c12d2a4069d339f49943fc45df6785b436096;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-23T14:10:30Z;1600859430
0x2eacbc08e701dec44d81889d14e55f5c9418dd189b9ca11059222fe29741e301;https://etherscan.io/tx/0x2eacbc08e701dec44d81889d14e55f5c9418dd189b9ca11059222fe29741e301;Withdrawl;235,71011773347587;UNI-V2;235,71011773347587;UNI-V2;Withdrawal 235.71011773347587 UNI-V2 To Uniswap V2: MOON 18;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0x8927616110cf23c4e87dc98614eb9fbaae95216c (Uniswap V2: MOON 18);Ether;0,024752268;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-23T17:56:51Z;1600873011
0x2eacbc08e701dec44d81889d14e55f5c9418dd189b9ca11059222fe29741e301;https://etherscan.io/tx/0x2eacbc08e701dec44d81889d14e55f5c9418dd189b9ca11059222fe29741e301;Deposit;5211,790317803934;MOON;5211,790317803934;MOON;Deposit 5211.790317803934 MOON From Uniswap V2: Router 2;0x7a250d5630b4cf539739df2c5dacb4c659f2488d (Uniswap V2: Router 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-23T17:56:51Z;1600873011
0x2eacbc08e701dec44d81889d14e55f5c9418dd189b9ca11059222fe29741e301;https://etherscan.io/tx/0x2eacbc08e701dec44d81889d14e55f5c9418dd189b9ca11059222fe29741e301;Deposit;11,91803129057644;Ether;11,91803129057644;Ether;Deposit  11.91803129057644 Ether From Uniswap V2: Router 2;0x7a250d5630b4cf539739df2c5dacb4c659f2488d (Uniswap V2: Router 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-23T17:56:51Z;1600873011
0x7f7d4fe6261b8de215adfaf77effa12c14b008b5357216607f9be24d0cc03d5d;https://etherscan.io/tx/0x7f7d4fe6261b8de215adfaf77effa12c14b008b5357216607f9be24d0cc03d5d;Fee;0;;0;;Approved  MOON For Trade On  Uniswap V2: Router 2;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,007060713;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-23T18:32:46Z;1600875166
0xf5dd98b65e39379e06aa31cca1b5fbc8d8b8229948c789579d0cb0f0d2633282;https://etherscan.io/tx/0xf5dd98b65e39379e06aa31cca1b5fbc8d8b8229948c789579d0cb0f0d2633282;Withdrawl;5875,073861643943;MOON;5875,073861643943;MOON;Withdrawal 5875.073861643943 MOON To Uniswap V2: MOON 18;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;0x8927616110cf23c4e87dc98614eb9fbaae95216c (Uniswap V2: MOON 18);Ether;0,0121076736;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-23T18:48:33Z;1600876113
0xf5dd98b65e39379e06aa31cca1b5fbc8d8b8229948c789579d0cb0f0d2633282;https://etherscan.io/tx/0xf5dd98b65e39379e06aa31cca1b5fbc8d8b8229948c789579d0cb0f0d2633282;Deposit;13,35344518550059;Ether;13,35344518550059;Ether;Deposit  13.35344518550059 Ether From Uniswap V2: Router 2;0x7a250d5630b4cf539739df2c5dacb4c659f2488d (Uniswap V2: Router 2);0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;0;;2020-09-23T18:48:33Z;1600876113
0x973b6048825b58a5b091eaf62d80e9eaf1ffe4a92d2f90b8ba8a5933e5860108;https://etherscan.io/tx/0x973b6048825b58a5b091eaf62d80e9eaf1ffe4a92d2f90b8ba8a5933e5860108;Fee;0;;0;;Approved  UNI For Trade On  Zapper.Fi: Uniswap V2 Zap In;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;;Ether;0,00615411;0x915f68fdfe1970fc94daa5d1c0dcc89ab6f9f085;2020-09-23T20:38:36Z;1600882716
